id	type	from	to	text	ref	origin	time
1039955fed6c4a25186908d6fdab3065	text	sb4928	pyaretoons-chat	kis part mAIN shutan bhokal ko milta hai		web://124.253.156.242	1374043279147
103ad132c5239c61e2e01cdcbc42cd50	text	sb1163	pyaretoons-chat	jo bhi gandi baatoon ka istamaal karte hey vo apne maa ko ek baar yaad kar le, tumhari maa tumhare bare mey kya sochti hogi.		web://117.216.219.159	1374842206339
1041088aeab63a696e2ca32002638fa3	text	RAJ	pyaretoons-chat	all		web://115.111.247.194	1375122801269
107a4afd218f5f3cce1984d6b41fa1d3	text	sb3903	pyaretoons-chat	gaurav		web://106.76.134.14	1374083238319
107bd01c1f9f0bdac7ae609c2b5097f6	text	(karan)	pyaretoons-chat	modi k bare main kya kyal hai		web://182.19.5.3	1374127410845
107e06068121ffbe1c726853f1882642	text	(karan)	pyaretoons-chat	angre pongre		web://182.19.5.3	1374056931486
10807a84c8527053ae54e46a48151b01	text	sb8277	pyaretoons-chat	ek bhi comics acchhi nahi he		web://49.249.121.184	1374176447583
108de72e8f0e4ddc52e08af58567d252	text	sb7669	pyaretoons-chat	tera hone laga hu 		web://182.19.5.3	1374663844436
1093e442d4f9c2c71501bcaef4d06ef2	text	sb7770	pyaretoons-chat	oye 3903 tu to es caht  sa chala ja		web://103.14.124.59	1374083586056
109ed0f2a524e2c9b0e95d9fa080509e	text	sb71	pyaretoons-chat	kyu be chakke 9380bahut garmi hai..		web://115.248.154.196	1374058014095
10cf2620ea1b18e021b2daedf34246f5	text	vishal	pyaretoons-chat	hi		web://182.19.5.3	1374051850296
1107df356fab4046fcc813a88a9d8bf5	text	sb6041	pyaretoons-chat	nisha tu ladki nhi ladka hai		web://117.203.209.83	1374514228797
11109dbc5789950d50c9b15c9056942a	text	sb8723	pyaretoons-chat	fghgggggggggggggggggggggggggghhhhhhhhhhhhhhhnnnnnnnnnnnnnnnnnnnnn		web://106.76.180.181	1374318716793
1132570efc9b11356873bb5f3d56bb76	text	sb1281	pyaretoons-chat	lok		web://106.76.154.214	1374144046106
114e5d55a3019255e731a842d3fc7223	text	sb9396	pyaretoons-chat	haan		web://14.99.216.175	1374832406223
115678d5b4644803e91fcdabcd754c38	text	sb3579	pyaretoons-chat	oye sb9493 kithe gaya tu ?		web://117.205.9.86	1375221172640
11667484ca63d7bb5cc6883c90126d73	text	sb2978	pyaretoons-chat	hi any girl for sex		web://106.192.4.86	1374045813053
116c2f6bb4bf18832882b8082c73feef	text	sb4512	pyaretoons-chat	.		web://164.100.6.54	1374055463278
1178ddccce9ce50ba0fbcedac007755a	text	sb3929	pyaretoons-chat	jgdjlp;pijmmhgfsdghnmklhgbcfgtvbfuii		web://49.249.136.128	1374061846160
117bb6806628d9c9e7a35f24495c0e26	text	sb4555	pyaretoons-chat	kaise ho aap sab		web://115.251.89.227	1374057497472
11a91490b587aa1e42915bb76d719c91	text	sb2655	pyaretoons-chat	chalo koi baat nahi		web://182.19.5.3	1374914897857
11c41499fb4b0349d34ef94b60cd0934	text	sb5289	pyaretoons-chat	ok		web://49.249.136.128	1374053905995
11c9f1784ae486798263a9f81b1c6ae9	text	sb6852	pyaretoons-chat	like crookbond had		web://122.168.210.241	1374165667823
11db1dc80544b9cd19e4c75ba8f41d75	text	sb748	pyaretoons-chat	ok		web://112.110.32.213	1374156206819
11fd674fcfa1f03e174ae50c6f342e4e	text	testing	pyaretoons-chat	guy bankelal is really great comics		web://101.63.91.171	1374073210619
12001622003eec71bde0df214e1d44d0	text	sb8857	pyaretoons-chat	There is no one named deepika here. Girls dont read comics, they have grown up		web://122.162.148.134	1375096038371
121361685e35284eee135aa737489491	text	sb6057	pyaretoons-chat	matlab		web://182.19.5.3	1374060920129
121d5428d49e4bde48690d18352c3a6f	text	sb6852	pyaretoons-chat	this is billy ray		web://122.168.210.241	1374165183612
1249e5983300f421edc8c4486d607313	text	sb8777	pyaretoons-chat	indori lund		web://182.19.5.3	1374749797452
1264e9eaf6a0d6b2caef78702c065778	text	sunny leone	pyaretoons-chat	hi		web://182.19.5.3	1374752493430
12998aaccf916603f32a83e8b8523953	text	sb3310	pyaretoons-chat	@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@		web://117.205.9.86	1375220920712
12c4c97a9d838ceff70569f53aa7d6f2	text	sb2876	pyaretoons-chat	hi		web://59.161.28.236	1374342464067
12e5bfdabf83fa41f2fb078d06f802cb	text	sb7669	pyaretoons-chat	mei mei uu uu  ee  ee ee ui ui te te te		web://182.19.5.3	1374663655033
1303dbe3ea423c744ecfe3e4c361059d	text	sb604	pyaretoons-chat	i read daily a comic ...thru this site..		web://106.201.89.95	1375034904827
134567c601034118c4276c6fbf234d00	text	sb6794	pyaretoons-chat	abe le rahe ho ky mera muh me		web://49.249.97.124	1374162857161
135e95e4b2fa9a7828e875b384fd63ba	text	sb71	pyaretoons-chat	bahan ka lund..		web://115.248.154.196	1374058030140
136662ddd37ee30b03447d26500ae61c	text	sb5629	pyaretoons-chat	hi		web://14.98.8.59	1374078021605
137bbfd4b992937cfe191c7039dcc71a	text	vishal	pyaretoons-chat	rahul gandhi to gaya kaam se		web://182.19.5.3	1374050084852
137c56f270de9157b313dd33434adf90	text	sb4421	pyaretoons-chat	hlo		web://14.195.110.44	1374568678000
139073614218c9709d405b0d3c1e7930	text	sb5632	pyaretoons-chat	who are you..		web://117.239.38.185	1374052954706
13931b4e954a69da87e1654675a1ef3c	text	Rakesh	pyaretoons-chat	Sb4033 welcome to pyaretoon chat		web://122.172.16.67	1374127965663
13a2db2b423b42aaa5bd5df1e77e9edb	text	sb5307	pyaretoons-chat	i luv u		web://49.244.120.51	1374140464792
13d231f505d832eb60080e7db6da307e	text	sb1897	pyaretoons-chat	uw		web://115.185.231.223	1374150828812
13e4b6f34e58536d54b5b2fb7d369d92	text	sb6487	pyaretoons-chat	I have, they are good		web://14.96.29.63	1374213304158
13e997a0daa0e2b326a7c4ca36834d39	text	sb5226	pyaretoons-chat	hooooooooooooooooooooooooooo		web://124.253.101.42	1374163660954
13f478469322aa38cc6d8b74a41d8f75	text	sb8668	pyaretoons-chat	]b/'		web://101.61.195.48	1374227467108
140b4f44fa638806002ca5962932f49c	text	sb4066	pyaretoons-chat	nahi teri bahan hai na mere sath bhosdi ke 3527		web://182.68.64.163	1374146893076
140c3f35cf13e366c31ef29dd97aefd8	text	nisha	pyaretoons-chat	ye 		web://59.161.65.98	1375112851879
1433889ca4d9cfd47236d7f1c7a0e06e	text	sb3929	pyaretoons-chat	225562456697421023.365		web://49.249.136.128	1374061810086
143c13a9300c59f8a783619c6a7d55a4	text	sb421	pyaretoons-chat	howdy		web://113.193.100.29	1374428138202
14401968e586decec65677afa954fb05	text	sb5468	pyaretoons-chat	what do u do		web://182.73.49.194	1375112577367
144775dc1720850300b63bfe58e6a728	text	sb3732	pyaretoons-chat	hi saahil		web://117.242.92.118	1375101025451
1462108926bfd1758a845b35a98e31b1	text	sb8979	pyaretoons-chat	mujhe choot chatna he koi he kya		web://49.249.137.223	1374219238849
146977a75a7805eccfc58e477cd4ca27	text	Dhiru	pyaretoons-chat	NICT Indore		web://123.236.193.52	1374049878599
1469f93d2323daed5a158e9489306c7b	text	sb2499	pyaretoons-chat	k.. :)		web://117.205.117.223	1374998048713
14748778cd80ae1197a7ca75335085dd	text	Neeraj	pyaretoons-chat	jor say daant dogay to paint geelee ho jayegee becharay kee		web://49.249.108.199	1374050127337
14847b40be55ffcde4173e267e5f05e8	text	neha	pyaretoons-chat	u all guys moter fuck		web://103.14.124.59	1374084680047
14a7e5171a2c26b85c36e518715284fd	text	Nilabh vijay,Delhi	pyaretoons-chat	@'s' : what is the stram of your course?		web://203.90.70.251	1374229216141
14c4855a5c1d30e7bb9f848abb74e80e	text	sb7872	pyaretoons-chat	h		web://223.196.181.233	1375082939280
14caf9f75e58c320ef888ca37557719b	text	Nilabh vijay,Delhi	pyaretoons-chat	hi s		web://203.90.70.251	1374228285087
14d021fd9c8a4061cb5022abb18517ce	text	sb144	pyaretoons-chat	land 		web://122.176.177.137	1374234576732
14dfc6b6c25af7e1dcdf0510b4dc06f5	text	sb3737	pyaretoons-chat	Hi		web://108.162.225.124	1374120255419
14fcf7b491ff45cc3122aa4aa5c775ee	text	nisha	pyaretoons-chat	i love comic		web://59.161.65.98	1375112379512
150899f81fc7e97bdee71a31bafea8fb	text	sb267	pyaretoons-chat	jaise		web://112.110.32.213	1374158590842
1511c34bf60d59fc441b5afd932242cf	text	sb7613	pyaretoons-chat	in my clinic		web://14.97.31.52	1374064966220
15595ec2b1cf61813d889995c935cc35	text	sb7033	pyaretoons-chat	maa chudao behenchodo		web://134.159.168.72	1374084216928
15667cf3bc7a0bc53133efa18811005c	text	Neeraj	pyaretoons-chat	bhai log is baar Modi ji prime minister kaisay rahengay??		web://49.249.108.199	1374050015047
157cf8108d0c56f5c1bf22f41d413960	text	sb7199	pyaretoons-chat	??		web://42.111.121.139	1374158866454
157e1c35ed9db2ef116dc43eb1c85fb7	text	sb438	pyaretoons-chat	Aish		web://123.236.34.46	1374481920715
15811a3e000284d2cc29db761f7e2578	text	Abhinav	pyaretoons-chat	Why don't you put your name in the chat - just click on the sbxxx in the text box and put your name there		web://117.192.36.101	1375009885638
15d086acf16dbcf4b7e3d67580d2926e	text	govinda	pyaretoons-chat	mumbai ka don kon bikku mayre		web://182.19.5.3	1374128608452
15d2eaf1aac8317c96df8efc106ab9c6	text	suro	pyaretoons-chat	kya jkas hain? tera chota bhai?		web://14.99.81.134	1374916452880
15dbc4690f7f9f6a79cc1bacb2acbe78	text	sb9105	pyaretoons-chat	hello		web://202.191.173.10	1374675896925
15e10f116768dc6dd13982c5d2dd4f31	text	sb1951	pyaretoons-chat	how r u?		web://117.242.176.31	1374042805249
1609387ea87fc1d5de0679b3d11d6cfc	text	sb6790	pyaretoons-chat	agar aise bhi nahe mane, to mey ek hi baat kahunga , ki tum sab raj comics ke vilan ho aur mey super commando dhruva , 		web://117.216.219.159	1374842387200
1629801b4fc6372443239a2b8c184f73	text	sb8613	pyaretoons-chat	saaaaaaaaaaaaaaaaaaa		web://124.253.101.42	1374145038584
16311764cc6aef9364ca9a8d475622df	text	sb7669	pyaretoons-chat	mere bistar ki shaan badaye		web://182.19.5.3	1374664150661
1658377704788c14b162c957aed3d310	text	sb3038	pyaretoons-chat	great bhai		web://49.249.108.199	1374049715802
166bf248d6f281aa9880bbe40e974bfd	text	Nilabh vijay,Delhi	pyaretoons-chat	@ sb9990 : gr8...m too from delhi,basically from south delhi.		web://203.90.70.251	1374229791008
169585c98404017df8be94a8c25b4a59	text	sb4512	pyaretoons-chat	..		web://164.100.6.54	1374055463290
16f19ba0aa55f77e8cc9bb9fe6acbe46	text	suro	pyaretoons-chat	my name is my ID		web://14.99.81.134	1374916090055
170055a254b249c0e6ef62ed27929ed8	text	RAJ	pyaretoons-chat	who is most powerful among all ?		web://115.111.247.194	1374079755568
17102f232825dc61fbabad4f4a5de399	text	sb5226	pyaretoons-chat	saaaaaaaaaaaaaaaaaaaaaaaa		web://124.253.101.42	1374163676722
173e1427e4d867b08e8d0a8d127bf85d	text	sb1333	pyaretoons-chat	hi		web://1.38.27.20	1374082577929
175f9b7d27aa5b9cd7b24ea02fbdf5b7	text	sb6384	pyaretoons-chat	moushami sharma ji fake h		web://101.208.162.214	1374996464268
1769c8c9273d65101c689a5e05c47ce5	text	sb8874	pyaretoons-chat	hi i m manoj		web://117.227.60.6	1375016873465
17771d85511777c0aaaaa6e1802fcfef	text	sb9059	pyaretoons-chat	just give me yr cell no 		web://182.73.49.194	1375113439888
178325c3582825bf3d6ebe785ea3d6e6	text	vishal	pyaretoons-chat	good idea		web://182.19.5.3	1374050210880
178dff9bb7912a8644aa3e0861a8199d	text	sb4428	pyaretoons-chat	gggggggggggg		web://106.78.183.19	1374086278754
17a0d277c2313137090d65bbc3000f6c	text	sb7955	pyaretoons-chat	to yaha pe saari nahi hai kya?		web://117.254.7.114	1374820364404
17bdcf049458e5f70b2052f28692fdcd	text	sb7801	pyaretoons-chat	hi		web://223.196.135.10	1374920342184
17d44bdcdee012cbc648c4ae346cfa42	text	vishal	pyaretoons-chat	ok frnds by  koi mujse baat hi  nahi karta		web://182.19.5.3	1374051628017
17e00fd169f487f692fba97e50af3b6d	text	sb2345	pyaretoons-chat	yes		web://117.222.75.182	1374328747475
17f45239b2ee5e605f437fcd378d121e	text	TERI MAA KI CHUT	pyaretoons-chat	KI MADARCHOD		web://122.163.207.201	1374060634707
17ffd281e68d28b7e07d315048e6f587	text	Rahul Nambiar	pyaretoons-chat	payu		web://125.18.6.210	1375267739097
18172a4c9715e3d26f989a933d3c5ef1	text	sb71	pyaretoons-chat	,,|,, daal le 		web://115.248.154.196	1374058439441
181a83f8804c832e532f0b13888ea5e1	text	sb604	pyaretoons-chat	i m  a admirer of dhruva,...		web://106.201.89.95	1375034686293
1827a497a0f81dadce77c308bbdf08ff	text	sb1911	pyaretoons-chat	hmm		web://59.180.128.150	1374426948838
183cca4fb6fa2342dbcb4a98b1da9fef	text	sb9059	pyaretoons-chat	or yr facebook id		web://182.73.49.194	1375113455145
183edef281eb0b66f98392664ccd0676	text	sb1816	pyaretoons-chat	kya ha be???		web://117.194.232.255	1375171447617
18827d8cd826adce28f0548f0727c4b1	text	sb1693	pyaretoons-chat	abe tere ma ke boobs kaise he re		web://49.249.136.128	1374057627826
18870ec1e6fdb44955f85db72c5786b1	text	sb4038	pyaretoons-chat	hello there		web://117.206.163.47	1374127043146
1898971d3a022b5bd796939f60c7d370	text	sb8913	pyaretoons-chat	games		web://117.229.138.77	1374308135861
1899d3cd3f87d6beacd5584c44b3da19	text	sb6247	pyaretoons-chat	hiii		web://117.197.3.152	1374143955849
189acc5f8470405e406d5ba92d365bb7	text	(karan)	pyaretoons-chat	abhe tere ko nahi bol raha		web://182.19.5.3	1374057514492
18aa28e2beb4d16af92d8cdffca7784f	text	sb407	pyaretoons-chat	wtf?		web://180.149.49.229	1374351941848
18c04a6f724e32a5a9dbca998791b06d	text	sb71	pyaretoons-chat	mere muth ke bunds iss trah kab tak ladenge galiyon se		web://115.248.154.196	1374058281368
18d2eaf46eaad1bebff814ef0ed9cf3b	text	neha	pyaretoons-chat	any one from dehli		web://103.14.124.59	1374082986766
18e4e8f4abdb1dcafb87ddc1aaa3fd1a	text	sb1916	pyaretoons-chat	hello		web://124.253.186.2	1374222846304
18f7bac76e1c8c870cbb915fc55b8824	text	sb4429	pyaretoons-chat	this raj from chandigrah 		web://124.253.32.171	1374308321404
190b205bd71d2662ef5a6b77f87242bf	text	sb472	pyaretoons-chat	hiii		web://123.237.120.207	1375089924712
1948399eebb59b3d2959b140ddd37bf8	text	sb7864	pyaretoons-chat	nice. tho tum roz iss site pe visit krte ho?		web://117.222.224.26	1374064935742
1948acd2d7964f7a1056765d5f75e153	text	Rics	pyaretoons-chat	I am		web://192.251.189.75	1374174913241
19493bb4be46f4a882fffdceffb46935	text	sb4934	pyaretoons-chat	hello dears		web://106.78.70.41	1375288517845
196d928032426d7f0c070165add5c63e	text	dibya	pyaretoons-chat	?????????		web://14.98.178.82	1375171726193
197435b6e83acfbbe0af1312b52358db	text	sb4704	pyaretoons-chat	hi		web://117.241.17.6	1374175379756
1993c66c6f4327e8455e55b127cc3702	text	sb2986	pyaretoons-chat	hello		web://120.56.160.164	1375094557382
199882e26c7154820c6f2dedbac9b12c	text	sb347	pyaretoons-chat	anybody here?		web://117.207.119.249	1375184850907
19b5b8859e83ca4c89075a638f39fc3a	text	sb9059	pyaretoons-chat	plzzzzzzzzzzz		web://182.73.49.194	1375113707545
19ed14f9df3ec8b71595cd8362c39e04	text	sb9380	pyaretoons-chat	ha wo teri ma h to jarur chodunga,,		web://106.205.255.239	1374057872317
19f668e5a361c65f06519974d374819f	text	sb2655	pyaretoons-chat	are koi hai		web://182.19.5.3	1374915180255
1a09b08d2991bd734f2064d12a6a8ed9	text	sb3561	pyaretoons-chat	yes		web://121.247.55.237	1374922176020
1a185ac787ef91787f2d1f2c196ed9e7	text	sb696	pyaretoons-chat	hii		web://122.177.9.119	1374307827503
1a2b4eca7440d678c6cdaee5672996f2	text	sb3903	pyaretoons-chat	no		web://106.76.134.14	1374083206727
1a34e0e0ce275731a3a1e96c62dd9c28	text	sb7864	pyaretoons-chat	tum clinic pr kya krte ho?		web://117.222.224.26	1374065065815
1a84c38d8509423b1416f67725907b79	text	sb6794	pyaretoons-chat	heeeey		web://49.249.33.96	1374123456541
1a9946fae3c8f24af370a5d9f8866005	text	Abhinav	pyaretoons-chat	:) anytime		web://117.192.54.66	1374049830118
1ab2f64242ca5744ccb9e4dd7b159963	text	neha	pyaretoons-chat	jawani ka maja lo		web://182.19.5.3	1374918267004
1ad74b3190761b110b6c6fd02ea5da6f	text	sb9380	pyaretoons-chat	tujhe v gand mrani h to aa ja..		web://106.205.255.239	1374057387232
1ae9c73881bff111376a47007e98dd92	text	sb7669	pyaretoons-chat	hai koi meri poonam pandey		web://182.19.5.3	1374664390492
1b011ec301d80fc82055a3682b6b348c	text	sb1938	pyaretoons-chat	are ladka hoo re bhai		web://122.168.108.154	1374832442892
1b08f883a3adc97e27297dda166941e7	text	sb1816	pyaretoons-chat	toh phir hamare netao ke bare main kya kahega be chutiye		web://117.194.232.255	1375172954663
1b2802142778c84321b40c1662a63a4d	text	sb604	pyaretoons-chat	???/		web://106.201.89.95	1375034969459
1b3e0b2ce69e509678a6e3890f07dd32	text	sb2848	pyaretoons-chat	only gentle person talk to me		web://27.97.181.42	1374084084164
1b41b958e5d2ae9a9f601cc0385145af	text	TERI MAA KI CHUT	pyaretoons-chat	SALE JAB JANTE NI EKDUSRE KO TO KAAHE APNI BAHEN KI CHUT ME FAWDA CHALWA RHE HO		web://122.163.207.201	1374060617734
1b58fef541f3775530b3ea210dad7200	text	rid	pyaretoons-chat	its awsome		web://59.177.5.205	1374228560018
1b5961487510489dc1ade6e84416305c	text	sb9396	pyaretoons-chat	Kaun hain		web://14.99.216.175	1374832349222
1b6850124776d12af198b66c9a9ad4cb	text	sb4066	pyaretoons-chat	ha mera baap teri maa ki dalli karta tha tabhi to tu paida hua		web://182.68.64.163	1374147083753
1b6a9debe36bab82389d9d8c51d53da4	text	sb5712	pyaretoons-chat	koi hai kya baat karne k lie		web://112.110.49.187	1374337670002
1b75288f4f37a300b3d3497fa5d48fc6	text	sb4026	pyaretoons-chat	hi		web://182.19.5.3	1374129548541
1b979abebb0f9a7c7a8040e461ab6ff6	text	anps	pyaretoons-chat	hh		web://106.79.136.205	1374156173927
1b9cb09c16bc204de42e65085e5fca19	text	sb2734	pyaretoons-chat	:P		web://115.248.154.196	1374057139465
1ba22154e951dd641d5bda60dd85ff3e	text	sb1077	pyaretoons-chat	1		web://27.62.199.112	1374218781191
1ba5d291787bac69b620dcca65cceb6f	text	RAJ	pyaretoons-chat	who is most famous among all characters ?		web://115.111.247.194	1374078480443
1ba7a243850651cb51080b69a8193d54	text	payal	pyaretoons-chat	sleeping or 		web://173.245.62.115	1375266513793
1bb46edb2d44d4a5e4a43b23e6e67aef	text	RAJ	pyaretoons-chat	huh ?????????????????		web://115.111.247.194	1374174180783
1bbe2002030c36c0ed88b6e35d79df42	text	sb9973	pyaretoons-chat	gud even 5417		web://124.253.147.44	1375119290091
1bd8e3813bc44a5968c55244d26615ec	text	sb740	pyaretoons-chat	hai koi online?		web://117.220.161.219	1374126143026
1bdf8eed0ed3511157079ec61c64eaba	text	sb6664	pyaretoons-chat	nm		web://110.172.168.13	1374387244649
1be24b603961f403e6e1750c31ffa030	text	sb4682	pyaretoons-chat	the last comic u read		web://124.253.251.17	1375034562171
1be917e7dc8ee3ed43093285ba417a9f	text	sb8777	pyaretoons-chat	mere lund se khelo		web://182.19.5.3	1374750406898
1bef558364a4754314c740bdc2923b7b	text	nisha	pyaretoons-chat	ur name		web://59.161.65.98	1375113067963
1bf9b412c91aed89e3c6638d2d78aa9d	text	sb8912	pyaretoons-chat	jagdeesh		web://101.214.148.88	1374845148010
1c01ad1da6c8b3fb4b5b3a4aa9050db9	text	raja hindustani	pyaretoons-chat	kinna sohna tenu rab ne banaya		web://182.19.5.3	1374917600146
1c072e7d8d2d42dca0c47f9a9148f74e	text	sb6852	pyaretoons-chat	wakadoki		web://122.168.210.241	1374165187277
1c1926e4a6ad662d19244ade8a88ac36	text	sandeep 	pyaretoons-chat	salli ko raat bhar chodenge		web://182.19.5.3	1374751688961
1c27d3d4d6014dd4e78575284e228767	text	sb3255	pyaretoons-chat	 		web://164.100.6.54	1374055866291
1c5691da9a9b793ddd74431259467eea	text	sb2848	pyaretoons-chat	do u have manner		web://106.76.134.14	1374083711454
1c71cfdab63c338da6f5aee6e3cb3f39	text	sb6057	pyaretoons-chat	bai debe  who r u		web://182.19.5.3	1374061106822
1c78ac659798f7dc31dc7c0b212e7866	text	sb3316	pyaretoons-chat	sb[2819] avdhoot		web://27.107.238.31	1374173333677
1c85769004d9dc07f1729f8b9ff7f689	text	sb3038	pyaretoons-chat	kaisay hain aaplog		web://49.249.108.199	1374049699376
1c8bce83e5fc44683a7ddd3a1fdae877	text	Rahul Nambiar	pyaretoons-chat	coming for chai?		web://125.18.6.210	1375267742559
1c901fc931e79509f59504d8723e0d37	text	sb6980	pyaretoons-chat	mey bhi childhood mey padta tha par ab college jane par iss site ke  karan interest wapas aa gya		web://115.251.60.182	1374820433829
1ca86e7c0caaebcb8b274c6276687a6a	text	Nilabh vijay,Delhi	pyaretoons-chat	and write over it		web://203.90.70.251	1374228234398
1cd8a936892657a7540769f418238c80	text	sb2986	pyaretoons-chat	hello 9831		web://120.56.160.164	1375094569697
1cddd50b414f512e4ef93543fca74df2	text	sb8070	pyaretoons-chat	m deep from chandigarh		web://112.196.14.173	1375168467610
1cf3effdc183e4cf7f89ae22dbe2bb27	text	Abhinav	pyaretoons-chat	Check the whois - you will know 		web://117.192.35.40	1375006278610
1cf85ea379077e6e4b5e69ea84573b6a	text	sb4066	pyaretoons-chat	:(		web://182.68.64.163	1374145007553
1d0635860e3bb8c87d3a45cb8db635fa	text	sb6669	pyaretoons-chat	hi		web://1.187.2.123	1374154327480
1d33b02b087e6d7421491a56e557b60b	text	sb4066	pyaretoons-chat	n i luv dhruva's comic		web://182.68.64.163	1374144821742
1d366d03ba07cfd102bd1f04b2ef6efb	text	( karan )	pyaretoons-chat	good 		web://182.19.5.3	1374054972313
1d5b1d763e233aa0d4d1eccfebd7a73e	text	nisha	pyaretoons-chat	dprasa2201@gmail.com		web://59.161.65.98	1375113612335
